id,njesia,longitude,latitude,altitude,geometry,coordinates
14,farke,19.85699,41.29942,,Polygon,"19.805309,41.297106,19.805123,41.297315,19.804931,41.297483,19.804725,41.297645,19.804384,41.297915,19.804052,41.298131,19.80375,41.29827,19.803326,41.298464,19.803037,41.298597,19.80292,41.298692,19.80242,41.29905,19.802012,41.299354,19.801509,41.299704,19.80133,41.299831,19.800881,41.300129,19.800333,41.300365,19.799955,41.300527,19.799892,41.300622,19.79981,41.300721,19.799605,41.300966,19.799219,41.301303,19.799057,41.301405,19.798285,41.301832,19.797863,41.302073,19.797266,41.302442,19.796983,41.302646,19.796544,41.302976,19.795976,41.303409,19.795706,41.303551,19.795464,41.303692,19.794832,41.304098,19.79444,41.304333,19.794074,41.304619,19.793603,41.305,19.792706,41.305811,19.792284,41.306337,19.792203,41.306419,19.791403,41.307141,19.791233,41.307208,19.791082,41.307296,19.791008,41.307356,19.790845,41.307492,19.790701,41.307612,19.790505,41.307775,19.790011,41.308045,19.789086,41.308328,19.788376,41.308544,19.78808,41.308598,19.787855,41.308605,19.787747,41.308585,19.787693,41.308632,19.787675,41.30874,19.787666,41.308868,19.787559,41.308989,19.787217,41.309104,19.786984,41.30907,19.78666,41.309023,19.786319,41.30901,19.78574,41.309327,19.785492,41.309481,19.785182,41.309709,19.784962,41.309873,19.784531,41.310116,19.784064,41.310384,19.783815,41.310551,19.78349,41.310781,19.783294,41.310921,19.783365,41.310914,19.783455,41.310904,19.78351,41.310888,19.783574,41.310849,19.783686,41.310809,19.783765,41.310792,19.783925,41.310743,19.783967,41.310715,19.784064,41.310675,19.784123,41.310639,19.784224,41.310616,19.784445,41.310574,19.784529,41.310601,19.784647,41.310596,19.784995,41.31051,19.785402,41.310419,19.785637,41.310485,19.785522,41.311201,19.785792,41.311257,19.786694,41.311228,19.786924,41.311353,19.787644,41.311284,19.788031,41.311173,19.788439,41.311025,19.788795,41.311186,19.789029,41.311209,19.789154,41.311227,19.789216,41.311191,19.78922,41.311188,19.789217,41.311177,19.789219,41.31118,19.789216,41.311176,19.789215,41.311169,19.789216,41.31117,19.789215,41.311169,19.789215,41.311169,19.789218,41.311171,19.789216,41.311169,19.789217,41.311168,19.789217,41.311163,19.789218,41.311157,19.789221,41.311141,19.789223,41.311139,19.789222,41.311138,19.789228,41.31111,19.789232,41.311087,19.789233,41.311087,19.789233,41.311085,19.789235,41.311075,19.789233,41.311084,19.789233,41.311082,19.789233,41.311074,19.789236,41.311073,19.789026,41.310482,19.789538,41.310159,19.789859,41.310292,19.79019,41.310456,19.790665,41.310484,19.791011,41.310368,19.791376,41.310377,19.791936,41.310614,19.792606,41.310633,19.793393,41.311333,19.794166,41.311518,19.794918,41.31157,19.79533,41.311566,19.79623,41.311238,19.796654,41.311172,19.796953,41.311556,19.797459,41.312182,19.79813,41.312792,19.798202,41.313369,19.798254,41.31376,19.798258,41.314168,19.79829,41.314328,19.798456,41.314294,19.799118,41.314115,19.79958,41.313898,19.800304,41.313551,19.801174,41.313209,19.802984,41.312504,19.804185,41.312131,19.805597,41.311646,19.809059,41.310813,19.808999,41.310839,19.809037,41.31083,19.809211,41.310747,19.809381,41.31066,19.809547,41.310568,19.809708,41.310472,19.809865,41.310372,19.810017,41.310268,19.810094,41.31019,19.810175,41.310071,19.810304,41.309923,19.810515,41.309581,19.810792,41.30922,19.810955,41.308997,19.8111,41.308675,19.811156,41.308476,19.811245,41.308352,19.81136,41.308209,19.811628,41.307993,19.812854,41.3072,19.813788,41.306554,19.81504,41.305772,19.817615,41.304726,19.819471,41.304219,19.821631,41.303358,19.823109,41.302892,19.824082,41.302694,19.824994,41.302579,19.825067,41.301972,19.82546,41.301826,19.825933,41.301312,19.825726,41.300661,19.826368,41.300286,19.826485,41.299979,19.826402,41.299645,19.826345,41.299403,19.826785,41.298776,19.826557,41.298222,19.827701,41.297638,19.828579,41.29715,19.828606,41.297111,19.828923,41.297016,19.828975,41.296862,19.829008,41.296684,19.828988,41.2965,19.828907,41.296364,19.828832,41.296258,19.828763,41.296152,19.828753,41.296077,19.828755,41.296013,19.828772,41.295916,19.828904,41.295867,19.829178,41.295775,19.829311,41.295715,19.829424,41.295659,19.829542,41.295604,19.829783,41.295499,19.830098,41.295367,19.830454,41.295597,19.830702,41.295729,19.831024,41.29583,19.831306,41.295867,19.831547,41.295898,19.831713,41.295917,19.831933,41.295948,19.832201,41.296005,19.832319,41.296052,19.832422,41.296093,19.832539,41.29624,19.832592,41.296343,19.832733,41.29652,19.832979,41.296594,19.833131,41.296619,19.833319,41.296731,19.8336,41.296786,19.833923,41.296796,19.834318,41.296855,19.834644,41.296941,19.835066,41.29708,19.835422,41.297172,19.835637,41.297249,19.835909,41.297368,19.836189,41.297509,19.836541,41.297708,19.837418,41.297816,19.838155,41.297863,19.839287,41.297874,19.83995,41.297643,19.841211,41.296344,19.841773,41.295853,19.842245,41.295957,19.84293,41.295984,19.843509,41.29599,19.844197,41.295818,19.844859,41.295646,19.845729,41.295555,19.845642,41.296011,19.846977,41.296521,19.849778,41.297503,19.849337,41.298631,19.849809,41.298775,19.850416,41.299219,19.850059,41.299538,19.85027,41.299673,19.850456,41.299798,19.850605,41.299951,19.850739,41.30018,19.850947,41.300514,19.850968,41.300742,19.850938,41.300998,19.850959,41.301235,19.850931,41.301443,19.850877,41.301613,19.850737,41.301716,19.850485,41.301771,19.850182,41.301796,19.850018,41.30187,19.849914,41.302059,19.849865,41.302473,19.849574,41.302713,19.84935,41.302908,19.84928,41.303086,19.849353,41.303227,19.84957,41.303395,19.849879,41.303633,19.849506,41.304171,19.849099,41.305193,19.848782,41.305464,19.848435,41.305945,19.848381,41.307208,19.848051,41.307753,19.847951,41.30846,19.847734,41.308809,19.847663,41.309056,19.847595,41.309226,19.847719,41.310888,19.848858,41.31354,19.851256,41.315871,19.850851,41.316503,19.853689,41.317695,19.854512,41.318171,19.855025,41.318324,19.855969,41.319022,19.854831,41.320625,19.856001,41.32085,19.857346,41.321302,19.857921,41.32131,19.858914,41.322149,19.85951,41.322776,19.859712,41.323091,19.859377,41.323554,19.861577,41.325322,19.861476,41.325735,19.861873,41.326012,19.862346,41.326326,19.862982,41.326816,19.863688,41.326651,19.864277,41.326765,19.864269,41.326984,19.864057,41.327169,19.863671,41.327464,19.864639,41.327884,19.865833,41.328655,19.866372,41.329626,19.866519,41.330369,19.866474,41.330744,19.867183,41.330766,19.871021,41.329966,19.871961,41.330277,19.872139,41.331052,19.872378,41.331017,19.872449,41.331024,19.872467,41.331024,19.872521,41.331024,19.872782,41.331038,19.872827,41.331031,19.872908,41.331011,19.872916,41.331011,19.872952,41.331011,19.873069,41.330977,19.873204,41.330936,19.873222,41.330936,19.873554,41.330849,19.874021,41.330747,19.874201,41.3307,19.87421,41.3307,19.874524,41.330606,19.874668,41.330545,19.874785,41.330532,19.874848,41.330532,19.874857,41.330525,19.874965,41.330572,19.874974,41.330579,19.875028,41.330599,19.875037,41.330613,19.875279,41.330619,19.875396,41.330572,19.875486,41.330457,19.87554,41.330417,19.875647,41.330329,19.875665,41.330322,19.875674,41.330309,19.875701,41.330289,19.875773,41.330235,19.875827,41.330194,19.876007,41.330059,19.876052,41.330026,19.876348,41.329823,19.876411,41.329783,19.876609,41.329668,19.876644,41.329661,19.876779,41.329628,19.877013,41.329587,19.877094,41.329547,19.87713,41.329547,19.877192,41.32952,19.877246,41.329473,19.877327,41.329371,19.877456,41.32926,19.87757,41.329162,19.87774,41.329,19.877794,41.328953,19.877812,41.32894,19.878019,41.328811,19.878073,41.328778,19.878217,41.32871,19.878235,41.32871,19.878351,41.328643,19.878423,41.328542,19.87845,41.328508,19.878477,41.328447,19.878531,41.328386,19.878612,41.328299,19.87863,41.328258,19.878684,41.328157,19.87872,41.32809,19.878729,41.328069,19.878747,41.328036,19.87889,41.327928,19.879034,41.3278,19.879043,41.327793,19.879097,41.327746,19.879106,41.327732,19.879115,41.327719,19.879312,41.327489,19.879366,41.327422,19.879411,41.327388,19.879438,41.327381,19.879636,41.327219,19.879672,41.327199,19.879887,41.327031,19.879905,41.327024,19.87995,41.32699,19.880076,41.326902,19.880103,41.326882,19.880175,41.326869,19.880274,41.326848,19.880516,41.326862,19.880552,41.326869,19.880714,41.326902,19.880929,41.32695,19.880992,41.326963,19.88119,41.327031,19.881343,41.327071,19.881486,41.327071,19.881594,41.327044,19.881603,41.327044,19.881379,41.326767,19.88137,41.326761,19.881334,41.326754,19.8811,41.326673,19.880687,41.326471,19.88031,41.326289,19.880112,41.326201,19.879537,41.326059,19.879483,41.326046,19.879321,41.326005,19.878657,41.325803,19.878603,41.325769,19.878244,41.32558,19.877884,41.325297,19.87748,41.325081,19.876887,41.325101,19.876752,41.32496,19.876447,41.324845,19.876393,41.324825,19.875827,41.324744,19.875126,41.324825,19.874983,41.324838,19.874605,41.324885,19.874165,41.324649,19.873698,41.324346,19.873491,41.324305,19.873429,41.324285,19.873015,41.324278,19.872755,41.324197,19.872692,41.324049,19.872656,41.323968,19.872665,41.323705,19.872306,41.323442,19.872117,41.323367,19.871794,41.323253,19.871785,41.323246,19.871731,41.323017,19.871794,41.322848,19.871812,41.32276,19.871955,41.322794,19.872234,41.322855,19.873752,41.32272,19.875037,41.322504,19.875692,41.322227,19.876582,41.32164,19.87624,41.32133,19.876213,41.321296,19.876114,41.321202,19.876106,41.321148,19.876114,41.321141,19.876258,41.321094,19.876573,41.32104,19.876977,41.320952,19.877291,41.320817,19.877417,41.320757,19.877606,41.320655,19.877687,41.320574,19.87774,41.320527,19.877749,41.320514,19.877821,41.320399,19.877875,41.320359,19.87801,41.320217,19.878064,41.320176,19.878127,41.320129,19.878217,41.320068,19.878226,41.320055,19.87827,41.320041,19.878396,41.320001,19.878585,41.31996,19.87863,41.319947,19.878845,41.31994,19.878872,41.319947,19.87889,41.319954,19.878917,41.319967,19.87898,41.320008,19.878989,41.320021,19.879097,41.320082,19.879151,41.320122,19.879187,41.320122,19.879196,41.320122,19.879223,41.320129,19.879232,41.320129,19.87933,41.320075,19.879492,41.319987,19.87969,41.319913,19.879726,41.319893,19.879923,41.319778,19.880013,41.319724,19.880319,41.319549,19.880777,41.319272,19.881271,41.318989,19.881307,41.318969,19.881352,41.318935,19.881424,41.318881,19.881576,41.318787,19.881864,41.318719,19.881855,41.318638,19.881801,41.31853,19.882636,41.318301,19.882663,41.318341,19.882663,41.318361,19.882699,41.318307,19.882708,41.318281,19.882825,41.318254,19.88296,41.318247,19.883005,41.318314,19.883193,41.318213,19.883391,41.318307,19.883535,41.318307,19.883687,41.318321,19.883921,41.318314,19.883939,41.318334,19.884029,41.318361,19.884047,41.318368,19.884568,41.318341,19.885134,41.318065,19.885152,41.318065,19.885268,41.318179,19.886212,41.318726,19.886598,41.319029,19.886966,41.319448,19.887056,41.319616,19.887191,41.319846,19.887388,41.320352,19.887793,41.320979,19.88782,41.32102,19.887909,41.321202,19.888332,41.321532,19.888637,41.321694,19.889041,41.321883,19.889185,41.321964,19.889742,41.322504,19.889472,41.322801,19.889679,41.322963,19.890083,41.323199,19.890371,41.323192,19.89055,41.323084,19.890865,41.323017,19.891449,41.322949,19.891754,41.322922,19.892248,41.322861,19.892769,41.322807,19.893066,41.32278,19.893416,41.322578,19.893335,41.321917,19.893084,41.321424,19.893093,41.320945,19.893263,41.320649,19.893362,41.320176,19.893461,41.319623,19.893524,41.318814,19.894431,41.318267,19.894799,41.317484,19.894494,41.316202,19.894449,41.316068,19.894251,41.315487,19.894063,41.314887,19.894737,41.314219,19.896075,41.312721,19.896973,41.311662,19.89833,41.309442,19.898393,41.30878,19.89868,41.308247,19.898932,41.307795,19.899605,41.307323,19.899866,41.305433,19.89992,41.304502,19.899983,41.303476,19.899974,41.303443,19.899731,41.302538,19.899264,41.301398,19.899282,41.300608,19.899695,41.299312,19.900019,41.299069,19.900728,41.298523,19.900863,41.298104,19.901133,41.297274,19.901195,41.297099,19.901034,41.295904,19.900647,41.295432,19.899552,41.295324,19.899201,41.294845,19.899075,41.294251,19.898977,41.29367,19.89895,41.293508,19.898761,41.293407,19.898447,41.293238,19.898294,41.293157,19.897746,41.292901,19.896902,41.293029,19.89647,41.293029,19.896219,41.292617,19.895967,41.292165,19.895779,41.292111,19.895527,41.29203,19.895428,41.291996,19.895311,41.292003,19.894871,41.29205,19.894512,41.292334,19.89435,41.292455,19.894458,41.292982,19.894629,41.293427,19.894701,41.293893,19.894395,41.294251,19.893775,41.294554,19.893353,41.294878,19.893093,41.295202,19.892877,41.295398,19.891592,41.295108,19.891053,41.294689,19.890389,41.294791,19.890209,41.295074,19.890362,41.295445,19.89064,41.295783,19.890874,41.29608,19.890892,41.296269,19.890559,41.296363,19.890164,41.296221,19.889958,41.29614,19.889886,41.296127,19.889032,41.295708,19.888996,41.295681,19.888889,41.295621,19.888457,41.295378,19.888296,41.295283,19.888125,41.295128,19.887981,41.295,19.887972,41.294993,19.887954,41.294932,19.887838,41.294696,19.887766,41.294527,19.887496,41.293913,19.887272,41.293562,19.887164,41.293387,19.887128,41.293306,19.887101,41.293292,19.88684,41.293049,19.886813,41.293015,19.886526,41.292793,19.886472,41.292752,19.886256,41.292401,19.886086,41.292233,19.885861,41.292003,19.885744,41.291895,19.885412,41.291632,19.885376,41.291598,19.885232,41.291072,19.885619,41.290646,19.886104,41.290025,19.886274,41.289566,19.886167,41.289263,19.885834,41.288905,19.88552,41.288459,19.885349,41.288014,19.885205,41.287683,19.884909,41.287649,19.884487,41.287481,19.884388,41.287393,19.884397,41.28713,19.884505,41.286914,19.884747,41.286637,19.884747,41.28663,19.884981,41.286515,19.885017,41.286421,19.885161,41.286077,19.885295,41.285753,19.885816,41.2853,19.886391,41.284956,19.887478,41.283991,19.887676,41.283755,19.887775,41.283633,19.887325,41.283093,19.887451,41.282614,19.887631,41.282168,19.887649,41.282134,19.887694,41.282087,19.887882,41.281891,19.888143,41.281601,19.888772,41.281081,19.888978,41.280899,19.889023,41.280872,19.889302,41.28067,19.88994,41.280224,19.890056,41.28013,19.890074,41.28015,19.890182,41.280082,19.890155,41.280069,19.890218,41.280022,19.890308,41.279954,19.890218,41.27986,19.889975,41.279637,19.889517,41.279522,19.889302,41.279461,19.889275,41.279454,19.88852,41.279286,19.888251,41.279191,19.887694,41.279002,19.887667,41.278995,19.886957,41.278759,19.88684,41.278698,19.886625,41.278563,19.886032,41.278158,19.885466,41.277787,19.885107,41.277483,19.884846,41.277267,19.88437,41.276761,19.884271,41.276606,19.884047,41.276275,19.884002,41.276187,19.883822,41.276059,19.883526,41.275849,19.883481,41.275809,19.883427,41.275768,19.883274,41.27564,19.882924,41.27533,19.882115,41.275039,19.881055,41.274668,19.881028,41.274654,19.880705,41.274513,19.880381,41.274371,19.880319,41.274344,19.880292,41.274317,19.880265,41.274297,19.879869,41.274,19.879851,41.273986,19.879429,41.273824,19.879402,41.273844,19.878791,41.274222,19.877453,41.275046,19.876573,41.274445,19.875683,41.275066,19.875576,41.275141,19.875189,41.275674,19.875189,41.275721,19.875144,41.276133,19.874866,41.276619,19.874794,41.276693,19.874309,41.277227,19.87377,41.277881,19.873141,41.278408,19.872521,41.278617,19.871479,41.278712,19.870518,41.278887,19.870096,41.279076,19.869997,41.279063,19.869368,41.279002,19.869242,41.278921,19.869081,41.278827,19.868667,41.278698,19.868218,41.278955,19.867661,41.279387,19.867239,41.278995,19.866736,41.278584,19.865901,41.278145,19.865119,41.277605,19.864598,41.277483,19.864149,41.277632,19.864086,41.277956,19.864122,41.278212,19.864122,41.278347,19.864122,41.278584,19.864158,41.278867,19.864158,41.278928,19.864203,41.279076,19.863861,41.279171,19.863547,41.27886,19.863206,41.278003,19.863206,41.277996,19.863008,41.277281,19.862882,41.27722,19.862721,41.277132,19.862155,41.277125,19.862101,41.277125,19.861849,41.277112,19.861688,41.276957,19.861598,41.276666,19.861535,41.276572,19.861427,41.276416,19.861113,41.276275,19.860628,41.276052,19.860214,41.275849,19.860062,41.275444,19.860008,41.275127,19.859864,41.274897,19.85972,41.274702,19.859621,41.274594,19.859451,41.274546,19.859226,41.274587,19.859217,41.274594,19.859011,41.274587,19.858822,41.274472,19.858615,41.274297,19.858445,41.274148,19.858193,41.274121,19.858022,41.274256,19.857986,41.274465,19.857969,41.274735,19.857843,41.274884,19.857708,41.274978,19.857448,41.275039,19.857187,41.275032,19.856962,41.27485,19.856926,41.274553,19.856989,41.274283,19.856864,41.274141,19.856666,41.274027,19.856334,41.274047,19.856298,41.274074,19.855965,41.27429,19.855741,41.274553,19.855516,41.274884,19.85531,41.275168,19.855076,41.27535,19.855058,41.27537,19.854806,41.275559,19.854762,41.275735,19.855103,41.275991,19.85513,41.276059,19.855175,41.2762,19.855013,41.276558,19.855049,41.276889,19.85513,41.277051,19.854977,41.277422,19.855094,41.277733,19.855301,41.277875,19.855426,41.277996,19.855507,41.27828,19.855687,41.278415,19.855974,41.27855,19.856055,41.278766,19.85592,41.278941,19.855723,41.279049,19.855363,41.279049,19.854887,41.278995,19.854878,41.278995,19.854788,41.278773,19.854717,41.27857,19.854717,41.278543,19.854681,41.278307,19.854627,41.278084,19.854546,41.277902,19.854456,41.277692,19.854366,41.277456,19.854312,41.277328,19.854303,41.277281,19.854285,41.27722,19.854276,41.277186,19.854241,41.277031,19.854249,41.277004,19.854241,41.27695,19.854223,41.276835,19.854232,41.276687,19.854232,41.27668,19.854223,41.276653,19.854205,41.276565,19.854196,41.276538,19.854124,41.276444,19.854016,41.276362,19.853854,41.276268,19.853531,41.276113,19.853477,41.276079,19.853279,41.275998,19.853243,41.275978,19.852983,41.275856,19.852704,41.275674,19.85204,41.276126,19.851806,41.276308,19.851599,41.276457,19.851402,41.276484,19.851285,41.276491,19.851007,41.276498,19.850854,41.276525,19.850701,41.276579,19.850575,41.276653,19.850504,41.276788,19.850477,41.276835,19.850423,41.276977,19.850306,41.277186,19.850072,41.277294,19.84983,41.277429,19.849803,41.277436,19.84947,41.277551,19.849057,41.277659,19.848788,41.277665,19.848473,41.277652,19.848204,41.277625,19.847836,41.277598,19.847629,41.277564,19.847359,41.277591,19.847225,41.277591,19.847,41.277591,19.846677,41.277679,19.846308,41.277881,19.845895,41.278064,19.845473,41.278253,19.845042,41.278455,19.84488,41.278624,19.844898,41.278719,19.84506,41.278874,19.845078,41.27909,19.844952,41.27936,19.844754,41.279502,19.844395,41.279515,19.844117,41.279394,19.843919,41.27934,19.843793,41.279502,19.843784,41.279772,19.843613,41.27992,19.843443,41.280001,19.843272,41.279968,19.843074,41.27986,19.843021,41.279859,19.842742,41.279839,19.842473,41.279941,19.842167,41.280143,19.841251,41.279367,19.841152,41.279319,19.840496,41.279002,19.839077,41.278111,19.837703,41.27695,19.836867,41.277429,19.836265,41.277807,19.835843,41.278044,19.835547,41.278111,19.835133,41.278212,19.834136,41.27855,19.833058,41.278968,19.832923,41.279036,19.832888,41.279043,19.832322,41.279326,19.831666,41.279765,19.83083,41.280285,19.829896,41.280778,19.829151,41.281108,19.82916,41.281432,19.829249,41.28177,19.829249,41.282148,19.829124,41.282486,19.828935,41.282715,19.828674,41.282951,19.828225,41.283147,19.828091,41.283194,19.827731,41.283323,19.827219,41.283626,19.826752,41.283937,19.825225,41.284963,19.825081,41.285226,19.825063,41.285543,19.825054,41.28578,19.824902,41.28605,19.824389,41.28636,19.823895,41.28665,19.823859,41.286664,19.823329,41.286954,19.823285,41.286974,19.822719,41.287244,19.822404,41.287535,19.822099,41.287784,19.821614,41.28794,19.821245,41.288,19.820958,41.288041,19.820482,41.288075,19.820221,41.288088,19.819548,41.28823,19.81908,41.288351,19.81873,41.288567,19.818281,41.288797,19.817859,41.288999,19.817481,41.289263,19.816987,41.289573,19.816763,41.289803,19.816502,41.290039,19.816242,41.290282,19.81608,41.290498,19.81608,41.290721,19.816071,41.290869,19.815927,41.291011,19.815909,41.291018,19.815721,41.291119,19.815388,41.291173,19.814984,41.291139,19.814643,41.291126,19.814571,41.291126,19.814436,41.291092,19.814158,41.291031,19.813897,41.290883,19.813673,41.290869,19.813655,41.290869,19.813367,41.290862,19.813152,41.290862,19.813098,41.290849,19.813053,41.290835,19.812873,41.290788,19.812837,41.290788,19.812541,41.290626,19.812253,41.290565,19.812145,41.290653,19.81202,41.290768,19.81175,41.291092,19.811454,41.291531,19.8114,41.291618,19.811292,41.291774,19.811103,41.292077,19.811041,41.292219,19.811229,41.292381,19.811283,41.292449,19.811346,41.292563,19.811364,41.29259,19.811238,41.292793,19.811175,41.292867,19.811032,41.293002,19.811023,41.293002,19.810987,41.292995,19.810924,41.292995,19.810825,41.292995,19.810708,41.292995,19.810537,41.292988,19.810484,41.292982,19.810259,41.292982,19.810097,41.293042,19.809594,41.293306,19.809531,41.293333,19.809343,41.2934,19.809334,41.2934,19.809334,41.293407,19.809226,41.293555,19.809208,41.293555,19.809163,41.293704,19.8091,41.293792,19.809082,41.293825,19.809064,41.293832,19.808965,41.293893,19.808903,41.293893,19.808768,41.29392,19.808588,41.293933,19.808417,41.294028,19.808391,41.294163,19.808391,41.294372,19.808471,41.294554,19.808489,41.294622,19.808597,41.29471,19.808624,41.294797,19.808633,41.294858,19.808624,41.294986,19.808624,41.295007,19.808534,41.295142,19.808453,41.295283,19.808364,41.295317,19.808328,41.295317,19.808184,41.295304,19.808058,41.295223,19.80795,41.295155,19.807771,41.295061,19.807672,41.295034,19.807501,41.29498,19.807474,41.294993,19.807295,41.29504,19.807277,41.295047,19.807286,41.295108,19.807286,41.295128,19.807313,41.295189,19.807339,41.295223,19.807438,41.295385,19.807591,41.295533,19.807609,41.29556,19.807627,41.295614,19.807663,41.295681,19.807654,41.29583,19.807564,41.295891,19.807492,41.295958,19.807295,41.296012,19.807079,41.296093,19.80698,41.296134,19.806792,41.296181,19.806549,41.296228,19.806432,41.296302,19.806297,41.29639,19.80627,41.296424,19.806145,41.296559,19.806127,41.296572,19.806064,41.296633,19.805992,41.296694,19.805929,41.296755,19.805678,41.296917,19.805642,41.296937,19.805543,41.296984,19.805498,41.297004,19.805444,41.297031,19.805309,41.297106"
